name,lat,lng,category
"Islamabad Model School for Girls, Panjgran",33.645643,73.1891304,school
Masjid Ghosia,33.6454991,73.1801727,mosque
"Islamabad Model School For Boys, Chak Shehzad",33.6784567,73.1425817,school
Masjid Al-Rehman,33.6470757,73.1889099,mosque
Malik Abad Shopping Centre,33.6403856,73.0754975,supermarket
Bilal Hospital,33.6338507,73.0788869,hospital
"F.G Girls Sec School, Tarlai",33.6413552,73.1566269,school
Boys Middle School,33.6467935,73.1842246,school
Masjid Sadiq Akbar(RA),33.6445032,73.1941384,mosque
Alflah Public School,33.6442809,73.1882813,school
FG Junior Model School,33.6398323,73.1853335,school
Masjid Usman Ghani(RA),33.6445426,73.1854529,mosque
Ali Medical Store,33.6427938,73.1995266,pharmacy
Federal Government Primary Model School G-7/1,33.7007341,73.0688933,school
Federal Government Girls Secondary School # 7,33.7016763,73.0706905,school
Farooq Plaza,33.645477,73.1748058,supermarket
Janjua Plaza,33.6454603,73.1739677,supermarket
Naeem Tufail Plaza,33.644933,73.1747979,supermarket
Girls Primery School,33.6440879,73.1782685,school
Gelani Supermarket,33.628255,73.1022601,supermarket
Jamia Masjid Arshi,33.6354117,73.076968,mosque
Taj Mahal Plaza,33.6422381,73.0775421,supermarket
Jamia Msjid Al Raza,33.7059519,73.0703855,mosque
Jama-e-Masjid Mustafa,33.7053285,73.0747958,mosque
Ghosia Mosque,33.6517492,73.0896463,mosque
Divisional Public Model School,33.6500203,73.084185,school
Gulshan Dadan Mosque,33.6521934,73.0803795,mosque
Anglo Arabic Public School,33.6354683,73.078402,school
New Siddique Public School,33.6386604,73.0775048,school
Concordia-1,33.6464957,72.9902365,cafe
Concordia 2 (C2),33.6430025,72.9881169,cafe
Nust Medical Center,33.6441192,72.9978725,hospital
Islamabad Model College for Boys I-10/1,33.6440575,73.0383982,school
Qasr-e-Imam Moosa Kazim,33.6440859,73.0407917,mosque
The World Bank Pakistan,33.7206874,73.0967392,bank
اسٹینڈرڈ چارٹرڈ,33.721255,73.1062701,bank
State Bank Of Pakistan,33.7221002,73.0948501,bank
Jamia Masjid Siddique-e-Akbar,33.6026691,73.1137049,mosque
Rawalpindi Institute of Cardiology,33.6155931,73.0806386,hospital
KIPS,33.6428721,73.0623098,school
AFPGMI,33.581268,73.0460561,hospital
Attock Hospital (Ptv) Limited,33.5542,73.080697,hospital
FG Model School,33.5926186,73.0369468,school
State Bank of Pakistan,33.5878506,73.0594091,bank
Army Public School for Girls,33.5830125,73.0631099,school
Askari bank,33.602489,73.028884,bank
Hassan Clinic,33.6034495,73.0290527,hospital
Valley Clinic,33.6040541,73.0242747,hospital
Maryam Mamorial Hospital,33.603947,73.0245684,hospital
ایچ بی ایل پاکستان,33.5551306,73.07839,bank
ARL Fair price shop,33.5542766,73.0780498,supermarket
Nusrat Hospital,33.603821,73.0246884,hospital
Azmat Rashid,33.6040853,73.0240254,hospital
Al Syed Hospital Kidney Center,33.5592305,73.0879948,hospital
Basharat Hospital,33.5586435,73.0893861,hospital
Amjad Medical Center,33.6145797,72.9958775,hospital
FG Liaqat College for boys,33.6111733,73.0016523,school
سی این جی,33.5817196,73.0448641,fuel
FG Technical  High School Tariqabad,33.5784744,73.0560394,school
FG Girls High School,33.5801088,73.0559457,school
Presentation Convent High School,33.5841787,73.0564694,school
St Catherine'sConvenent and Orphanage,33.5831802,73.0563667,school
Rawaj Benquet Hall,33.6144975,72.9973051,restaurant
APS,33.5771818,73.067816,school
TK CNG,33.5573283,73.0957917,fuel
سی این جی,33.5565946,73.0964068,fuel
Quaid-e-Azam International Hospital,33.6250779,72.9730323,hospital
Quaid-e-Azam School,33.610921,73.0078424,school
Hearts International,33.5895387,73.0594517,hospital
Beacon House Senior branch Boys and girls,33.6065616,73.0153212,school
Beacon House Primary Branch,33.6061428,73.0172953,school
Askari 7 Mosque,33.5616841,73.0610181,mosque
Rafay,33.6070014,73.0144948,supermarket
نیشنل بینک آف پاکستان,33.5966279,73.0462606,bank
Ghafooria Masjid,33.6691605,72.9940124,mosque
Ali Hajveri Mosque,33.6653788,72.9929327,mosque
YZ CNG Filling Station,33.6361193,72.9302855,fuel
پاکستان اسٹیٹ آئل,33.6340729,72.9341534,fuel
Attock Filling Station,33.6329672,72.9365532,fuel
شیل,33.6316371,72.9398089,fuel
Total Parco,33.6305953,72.9413921,fuel
Rose CNG,33.6235647,72.9523191,fuel
Food Street,33.7174383,73.084986,restaurant
Ch. Banaras Masjid,33.5817262,73.1008218,mosque
SLS,33.591658,73.0679901,school
جامع مسجد,33.5832774,73.1130906,mosque
Caltex,33.7361831,72.8020015,fuel
Wasif Ali Shaheed Model School For Boys,33.6722439,72.9900722,school
پاکستان اسٹیٹ آئل,33.6671279,72.9958329,fuel
Jamia Masjid Zahra,33.6429612,73.0413233,mosque
NIH,33.6868972,73.1386525,hospital
Kaka khel CNG,33.6240189,72.9502477,fuel
Total PARCO,33.6232774,72.9732707,fuel
Mughal CNG,33.6234215,72.9729798,fuel
FM Dental Clinic,33.7252034,73.0727365,hospital
Gold Point Shopping Mall,33.6237072,73.0681904,supermarket
Aabpara Market,33.7063395,73.0861558,supermarket
شیل,33.6878838,73.1108425,fuel
Muslim Hands School Of Exellence,33.675812,73.1493545,school
Khokhar Plaza,33.6447341,73.1761324,supermarket
Masjid Al Rehman,33.6465293,73.1892384,mosque
Rawal Hospital,33.6324354,73.1223103,hospital
Islamabad Medical Complex,33.6446906,73.170594,hospital
Attock Petrol Pump,33.6398016,73.1510995,fuel
TB Hospital,33.6261548,73.0534519,hospital
Go fuel station PAF Chowk,33.6063124,73.0828465,fuel
The French Club 21,33.7232153,73.1154505,restaurant
پاکستان اسٹیٹ آئل,33.7215386,73.0597225,fuel
Cordon Rouge,33.7263073,73.1217332,restaurant
Civil Hospital Taxila,33.7457612,72.817268,hospital
Christian Hospital Taxila,33.7448575,72.8016189,hospital
Darbar,33.622084,72.9568311,cafe
Jamia Masjid Muhammadi Hanfia,33.665566,73.1555248,mosque
Main Masjid,33.6229761,72.9647705,mosque
APS Ground,33.6211939,72.9597141,school
نیشنل بینک آف پاکستان,33.6241023,72.9589233,bank
Mushtaq Baig Shaheed Medical Clinic,33.6231606,72.9640999,hospital
Restaurant 360,33.6560222,73.1552483,restaurant
Mosque and Madrassa,33.6958015,73.0316877,mosque
PSO Petrol Station,33.6812435,73.0383364,fuel
سیکرٹریٹ انسٹی ٹیوٹ (اسٹیبلشمنٹ ڈویژن),33.6655806,73.0479898,school
Masjid Hadir e Karar,33.6152245,73.0079393,mosque
Ghosia Masjid,33.6141799,73.0107148,mosque
Jamia Masjid Al-Rehman G-9/2,33.6894751,73.0222292,mosque
Quba Masjid,33.5853993,73.1016551,mosque
Fatima uz Zahra Masjid,33.5837336,73.1035886,mosque
Mahmood Masjid,33.6108651,73.0710456,mosque
Jadeed Qabristan Masjid,33.6088315,73.0705813,mosque
مسجد,33.5878566,73.0982105,mosque
مسجد,33.6112837,73.0655314,mosque
Masjid Babba Chup Shah,33.6127021,73.0714519,mosque
ؐمسجد,33.6161912,73.0709455,mosque
Park Hotel,33.6062871,73.0663256,restaurant
گلوریا جینز,33.7602478,73.0665814,cafe
La Montana Restaurant,33.7604505,73.0666033,restaurant
Habibi Resturant,33.7117864,73.0389806,cafe
علی مرتضیٰ مسجد,33.6636982,72.9950252,mosque
ویل میڈ ہسپتال,33.6640472,72.9959488,hospital
Social Security Hospital,33.6208147,73.0017,hospital
Turbo Cng,33.6157749,72.9966117,fuel
CDA Dispensary,33.6430879,73.041613,hospital
مسجد,33.5611841,73.1203753,mosque
NTC Mosque,33.7285338,73.0894007,mosque
View Coloney Mosque,33.6201968,72.9921754,mosque
Raheem Mosque,33.658676,73.0699567,mosque
Gulshan e Mustafa,33.6616455,73.0677073,mosque
Islamabad Model School I-8/1 Islamabad,33.6620585,73.0680746,school
Zubair Mosque,33.6619845,73.072054,mosque
Darbar Mosque,33.6629624,73.0697205,mosque
Bab ul ilm Masjid,33.6667887,73.070611,mosque
مسجد معاذ بن جبل,33.6717878,73.0754457,mosque
Abu Huraira Mosque,33.6682847,73.0656274,mosque
Masjid e Aqsa,33.670862,73.0664976,mosque
Java Hotel,33.6564926,73.0554813,restaurant
Haleem Ghar,33.6616087,73.0663438,restaurant
New Stylish Restaurant,33.6610912,73.0666495,restaurant
Islamabad Model School for Girls I-8/1,33.663796,73.0706001,school
جامعہ اسلامیہ,33.5980293,73.0554451,mosque
Aman Bargah Mosque,33.6848324,72.9868558,mosque
The Centaurus Mall,33.7078937,73.0498666,supermarket
The Centaurus Mall,33.7078937,73.0498666,supermarket
Nandara,33.6990679,72.9862321,restaurant
City Super Store,33.698873,72.9863979,supermarket
Des Pardes,33.7038204,72.9791195,restaurant
مسجد التوبہ,33.7045318,72.979569,mosque
Jinnah Memorial Hospital,33.5924667,73.0658643,hospital
عسکری بینک,33.6497002,73.0206624,bank
"Government Girls Higher Secondary School, Bagh Sardaran",33.6203906,73.053487,school
Boharr Masjid,33.6094212,73.0076493,mosque
Al-Noor,33.7466704,73.1870112,mosque
Masjid Faizan Madina,33.6695355,73.0012064,mosque
F G Model School,33.6641216,72.9985743,school
G-10 - G-11 Sunday Bazaar (Itwar Bazar),33.6695729,73.0096367,supermarket
International Grammar School,33.6824517,72.9950353,school
Karimabad Jamat Khana,33.6859892,73.0303035,mosque
Islamabad Model School,33.6912972,73.0340767,school
IUSE School of Engineering and Management Sciences,33.640319,73.0749054,school
Jinnah Preparatory School Girls Campus,33.6346521,73.0789498,school
راولپنڈی شاپنگ مال,33.6308926,73.0730238,supermarket
Saint Mary;s Cambridge School,33.6092661,73.0660224,school
Federal Government Junior Model School I-9/1,33.6550895,73.0570726,school
مسجد قبا,33.6977692,72.971992,mosque
Masjid Hudabiya,33.6824302,72.9809341,mosque
Attock Gas Station,33.6827621,72.9905488,fuel
Max Mart,33.6951591,72.9893101,supermarket
مسجد طہ,33.6944303,72.9701648,mosque
مکڈونلڈز,33.6915258,73.0191852,restaurant
Olympus Mall,33.6844644,72.9880046,supermarket
The Alley,33.699356,72.9835345,cafe
Peng Wings,33.7004091,72.9731413,restaurant
مسجد بلال,33.6967187,72.9842303,mosque
Mueeniya Mosque,33.6938997,72.9885312,mosque
مسجد اقصیٰ,33.7337367,73.0739819,mosque
Des Pardes,33.74427,73.0677908,restaurant
QB,33.7214562,73.0518561,supermarket
Imam Abu Dawood Mosque,33.7052295,73.0498324,mosque
Abdullah bin Masood Masjid,33.6905163,73.0315227,mosque
The MOI Mall,33.6831418,72.9898654,supermarket
Attock Petroleum,33.6853551,72.9857438,fuel
Jamea Masjid (Ahle Hadees),33.6672226,72.996774,mosque
Imam Tirmizi Mosque,33.6629077,73.0026861,mosque
Jamia Masjid Quba,33.6673749,73.0768911,mosque
Jamia Masjid Al Furqan,33.6695345,73.0729134,mosque
الہدی مسجد,33.6047325,73.014808,mosque
Jamia Masjid Dawat Ul Haq,33.6030649,73.0134052,mosque
Golra Hospital,33.6896972,72.975568,hospital
UBL Limited,33.7114519,73.0608137,bank
Jamia Masjid Ashrafia,33.7101775,73.0407615,mosque
Imam-e-Azam,33.6752819,73.009147,mosque
Dar-ul-Ufta Mosque,33.6733332,72.9960355,mosque
Beaconhouse School System,33.6760299,72.999321,school
Minar-ul-Huda Mosque,33.6765506,72.9989345,mosque
National Institute of Banking and Finance,33.6770809,73.064423,school
دربار حضرت بری امام سرکار,33.7454508,73.1112153,mosque
Khadija tul Kubra Masjid PHA Appartements G-11/4 Islamabad,33.665148,73.0023962,mosque
masjid allah waali,33.6206161,73.0682165,mosque
Bangash Clinic,33.5905573,73.0635304,hospital
FG Sir Syed Girls Schoold,33.5901162,73.0597681,school
Central Library Cafe,33.6418101,72.9917641,cafe
RETRO,33.6393508,72.9881174,cafe
c4,33.6357202,72.9890611,cafe
Al Harmain Plaza,33.6454912,73.1798926,supermarket
Khan Zaman Shopping Center,33.6450878,73.1794389,supermarket
MYU Cafe,33.6746888,73.0234497,cafe
khan cafe,33.7005875,73.0092579,cafe
Cantonment Board Gen Hospital,33.5986082,73.0503198,hospital
Hassan Mosque,33.6455463,72.9645471,mosque
Jamia Masjid Bahar e Madina,33.5547775,73.0551873,mosque
Jamia Masjid Ayub,33.5535593,73.0561631,mosque
Lodhi Foods & Refreshment Centre,33.5537726,73.0577633,restaurant
Shaheen Chemist,33.5541145,73.0585545,pharmacy
Aziz Medical Store,33.5544366,73.0583879,pharmacy
Zaiqa Foods,33.55452,73.0588894,restaurant
میزان بینک,33.5534852,73.0575049,bank
Islamabad Model College for Boys,33.7169866,73.0774901,school
Islamabad Model College for Girls F-11/3,33.6885109,72.9912269,school
Masjid ul Momanin,33.6829746,72.9986109,mosque
Shuhada Masjid,33.70671,73.0887915,mosque
Islamabad Junior Model School No.1 G-7/2,33.7096368,73.063077,school
Jammia Masjid Abu Bakar Blue Area,33.7139316,73.0651691,mosque
مسجد الحیرہ,33.708877,73.064195,mosque
اسٹینڈرڈ چارٹرڈ,33.5943331,73.0530645,bank
CSD,33.5855595,73.0542362,supermarket
Umar Masjid,33.6718983,73.0126202,mosque
شیل,33.6727614,73.0161217,fuel
Jamia Masjid Rizwan,33.6758707,73.0148413,mosque
Jamia Masjid Ahmaddiya,33.6710468,73.0178302,mosque
Jamia Masjid Jable Noor,33.689371,72.98372,mosque
Ali Murtaza Masjid,33.6772131,72.9866163,mosque
Islamabad Model College for Girls,33.6792005,72.9882266,school
Masjid and Madrassa Usmania,33.6802576,72.9905619,mosque
Masjid e Mairaj,33.6798308,72.9925775,mosque
Imam Bargah,33.6849776,72.9869197,mosque
Islamabad Model College for Boys,33.6760041,72.9859516,school
Zarkon Plaza,33.5939323,73.0558104,supermarket
مسجد الحبیب,33.5940398,73.0532843,mosque
Rania Mall,33.5956249,73.053477,supermarket
Pehchan Mall,33.5956457,73.0518858,supermarket
Jamia Masjid Awaisia,33.5949453,73.0571307,mosque
Jamia Masjid Bait-e-Islam,33.599865,73.0636643,mosque
Roots Ivy International School,33.5782481,73.0949605,school
Masjid Qubba,33.6025686,73.017856,mosque
Jamia Masjid Mosque Muhammadi,33.6046955,73.0184982,mosque
Government Girls' School - Sector 1,33.6400558,73.0475464,school
Leprosy Hospital Rawalpindi,33.6185713,73.0726405,hospital
M C Boys High School for Boys,33.6153581,73.0695323,school
School for the Blind,33.6219946,73.0632857,school
Govt Boys High School Khayaban Sir Syed,33.6293497,73.0510479,school
Govt Junior Model School,33.631187,73.0628842,school
Al-Raie Science Academy,33.629912,73.0607428,school
Behbood Model School,33.6295751,73.068714,school
Shimla High School,33.6356785,73.0682968,school
Denny's High School,33.5996811,73.0586037,school
Government College for Women,33.6095268,73.0648087,school
Mission High School,33.6136783,73.0565619,school
Govt. Taleem-ul-Quran High School,33.6223291,73.0478303,school
Gov't High School Loco Shed,33.6186238,73.0376179,school
Ahsan Saleem Govt Boys School,33.6105448,73.0607177,school
Govt. M. C. Girls High School,33.6120191,73.0598865,school
Rehmat Masjid,33.7431976,73.1988438,mosque
Airport Mosque,33.5607046,72.8386321,mosque
Askari Bank,33.7457042,73.1378716,bank
Abu Bakr Masid,33.6540842,72.9588404,mosque
Jamia Masjid Hasnain-Karimain,33.6138992,72.9661891,mosque
Jamia Masjid Imam Muslim,33.6172715,72.96454,mosque
Jamia Masjid Bilal Meher,33.6092517,72.9781339,mosque
Islamabad Model School for Boys,33.6144153,72.9696615,school
Jamia Masjid Khudadaad,33.6203985,72.9632961,mosque
جامع مسجد رحمانیہ,33.6203555,72.9646077,mosque
Jamia Masjid Suqaina,33.6244439,72.9657322,mosque
E-17/3 Markaz Mosque,33.6477869,72.8712148,mosque
Darul Uloom Jamia Masjid Kibriya,33.6196514,72.9701428,mosque
Islamabad Model School for Girls I-14/3,33.6198763,72.9697287,school
Cheezious,33.6249147,72.9699143,restaurant
Jamia Masjid Madina-tul-Hajaj,33.6166348,72.9723546,mosque
Jamia Masjid Al-Noor,33.6137959,72.9732635,mosque
Jamia Masjid Ameer Hamza,33.6091068,72.9714561,mosque
Jamia Masjid Abu Bakr R.A (Ahle Hadees),33.608626,72.9695899,mosque
Jamia Masjid Masjid Umar Bin Khattab (R.A),33.6142947,72.9591693,mosque
Jamia Masjid Madni,33.6091136,72.9593187,mosque
Jamia Masjid Mufti Farooq,33.6084888,72.9604824,mosque
Jamia Masjid Muhammadi,33.6071113,72.9634405,mosque
Jamia Masjid Ahle Hadees,33.6072628,72.9660396,mosque
PHA Masjid,33.5969861,72.9351645,mosque
F.G Liaquat Ali High School,33.6110183,73.0024468,school
Mall Of Pindi,33.6124803,73.0659333,supermarket
MIDWAY SHOPPING CENTRE,33.6415229,73.07588,supermarket
Al-Shifa Eye Hospital,33.5600107,73.0919349,hospital
شفیع انٹرنیشنل ہسپتال,33.5661997,73.1298696,hospital
Fauji Foundation Hospital,33.5523248,73.0954809,hospital
IU cafe,33.664786,73.0444966,cafe
Pakki Masjid,33.6965271,72.9768524,mosque
Jamia Ali-ul-Murtaza,33.6559866,73.0562612,mosque
NSTP Cafe,33.646463,72.9969304,cafe
Masjid Sa'adi Qiley Wali,33.6961959,72.9755325,mosque
مسجد,33.6653616,73.0471453,mosque
Jamia Masjid Hassan,33.6443715,72.9583024,mosque
Jamia Masjid Ali,33.6478605,72.9667255,mosque
Anwar e Madina Masjid,33.6547303,72.9639577,mosque
Federal Government Junior Model School No. 38,33.6871,73.0429557,school
Prayer Area,33.6451298,72.9759753,mosque
Attock Petrol Pump,33.670217,73.0012094,fuel
Jamia Masjid,33.6599116,73.0097362,mosque
Total Parco,33.6420232,73.0742818,fuel
Pakistan State Oil,33.7172828,73.0833918,fuel
Winston Mall & Residencia,33.6827191,72.8270635,supermarket
J7 Emporium,33.6845667,72.8253749,supermarket
Capital Square,33.6834327,72.8260169,supermarket
J7 Mall,33.6591436,72.8582626,supermarket
Medical Center,33.6509974,73.1572233,hospital
Quaidian Hut,33.7442655,73.1330205,restaurant
Abdul Qasim Mosque,33.6411055,73.0390585,mosque
Taqwa Islamic Banking,33.6299136,73.1176296,bank
Federal Government Junior Model School F-7/2-4,33.7223661,73.0526749,school
Froebel's International School,33.7226415,73.0531998,school
Karachi Huts,33.7498869,73.1432436,restaurant
Azaan Khan Shaheed Model School for Boys,33.7151095,73.0439777,school
Engineer's officers mess,33.5943661,73.0490384,restaurant
"The Excellence School, Chaudhary Street, Jilani Town",33.7248078,73.1703813,school
Usama bin Tariq Shaheed Model School for Boys I-9/4,33.6569786,73.0616511,school
پاکستان اسٹیٹ آئل,33.7183173,73.1047846,fuel
Askari 7 Mosque Shade,33.5602421,73.0638,mosque
Ginyaki,33.5527313,73.121851,restaurant
Jamia Masjid Muzammil,33.6765333,73.0002059,mosque
Federal Government Junior Model School No # 2,33.6799306,73.0313088,school
Islamabad Model School (IV) No.1 G-9/2,33.6909516,73.0270465,school
Federal Government School,33.6849064,73.0380978,school
Islamabad Model School F-10/2,33.6913061,73.0002044,school
Fatima School,33.7098432,73.0455505,school
Islamabad Model School for Boys No. 8 F-6/2,33.7300357,73.0700985,school
Islamabad Model School for Girls F-6/1,33.726249,73.078063,school
Islamabad Model School for Girls G-6/2,33.7144297,73.0821815,school
Islamabad Model for School for Boys G-7/3,33.7093571,73.07071,school
Islamabad Model School G-7/3,33.7086788,73.0686294,school
Federal Government Primary School No. 5 G-7/3,33.7106163,73.0732081,school
Islamabad Model School for Girls G-7/3,33.7134997,73.0714828,school
Jam-e-Masjid Al-Habib,33.7110766,73.0699749,mosque
Islamabad Model School G-7/4 - Blended E-Learning,33.7083505,73.0747571,school
Federal Government Primary School G-7/2,33.7032462,73.062314,school
Federal Government Middle Model School G-7/3-2,33.7099746,73.0669286,school
Islamabad Model School for Girls G-7/3-2,33.7102574,73.0665408,school
Islamabad Model School for Boys G-8/1,33.6905317,73.0472881,school
Islamabad Model School No.3 G-8/1,33.68869,73.0490479,school
Federal Government Middle School No.1 G-8/1,33.6896115,73.0455773,school
Federal Government Junior School No. 34,33.6955339,73.0438836,school
JMS School System,33.6811185,73.0703808,school
Islamabad Model School for Boys I-8/4,33.6618287,73.073853,school
Islamabad Model School I-8/1,33.6620777,73.0680469,school
Islamabad Model School for Girls I-9/4,33.6579908,73.064302,school
Islamabad Junior Model School No.1,33.6540145,73.0623001,school
Islamabad Model School for Girls I-9/4,33.6557278,73.0605867,school
Attock Petrol Pump,33.7020016,72.9494374,fuel
Attock Petrol Pump,33.6881018,72.9758452,fuel
Masjid -e- Akhuwwat o Mohabbat,33.5505739,73.0784929,mosque
شیل,33.6935117,73.0151019,fuel
Islamabad Model School IV,33.7125013,73.0302612,school
Jamia Masjid Mohra Shah Walli,33.753388,73.1477833,mosque
Jabbi Masjid,33.7537739,73.1438374,mosque
Shabbir Bpexch Id dealer,33.7003487,73.0543048,cafe
Jamia Masjid Aqsa (Ahle Hadith),33.6143058,73.1200851,mosque
Basti: The Food Street,33.5528971,73.1214825,restaurant
Peer Mehr Ali Shah Masjid,33.6356851,72.9848892,mosque
Masjid e quba,33.6362505,72.9809734,mosque
Jamia Masjid Syeda Hafsa,33.6102053,73.1196206,mosque
Jamia Masjid Bilal,33.6118746,73.1158675,mosque
Masjid Imam E Azam,33.6144751,73.1114171,mosque
New Rehan Khattak Super Store,33.6159726,73.1094934,supermarket
Jamia Masjid Usman Ghani,33.6154907,73.1158415,mosque
Masjid Khalid Bin Waleed,33.6149052,73.1144232,mosque
Masjid Allah Wali,33.6166676,73.1179405,mosque
Masjid Abu Bakar Siddique,33.6178251,73.1188398,mosque
Madni Masjid,33.6127792,73.1169129,mosque
Sabira Bibi Plaza,33.6157361,73.1098468,supermarket
Bilal Masjid Bohar Wali,33.6155259,73.1117291,mosque
Fazaia Masjid,33.6177202,73.1127078,mosque
ARAMCO Fuel Station (company operated),33.6441181,72.9732731,fuel
ARAMCO (Company Operated),33.5591509,73.1685823,fuel
مسجد الحبیب,33.5940454,73.0533338,mosque
Jinnah Education System: Liaqat Campus,33.7470925,72.8749399,school
Gokina Medical Center,33.7690761,73.0717557,hospital
Gannay Ka Juice,33.6458672,72.9896117,cafe
Attock Pump,33.6813749,72.8017378,fuel
ملٹری ہسپتال,33.5956615,73.044168,hospital
Shell+CNG,33.5585782,73.0929183,fuel
ایچ بی ایل پاکستان,33.6432949,72.9848699,bank
Masjid Osman,33.6732096,73.0128615,mosque
کیو اے یو میڈیکل مرکز,33.74718,73.1356371,hospital
Govt Degree College For Women Muslim Town,33.6284576,73.0946439,school
